,id,speaker_id,utterance_order,transcript_id,corpus_id,gloss,num_tokens,stem,part_of_speech,speaker_code,speaker_name,speaker_role,target_child_id,target_child_age,target_child_name,target_child_sex,type,media_end,media_start,media_unit,collection_id,collection_name,num_morphemes,language,corpus_name,Rating.Mean,Conc.M,SUBTLEX
858,1828591,3520,185,5324,48,think,8,oh I think it a choice of book,co pro:sub v pro:per det:art n prep n,MOT,,Mother,3518.0,121.69243721637,Brian,male,declarative,,,,3,Eng-NA,10.0,eng,HSLLD,4.75,2.41,137261.0
859,1828591,3520,185,5324,48,it,8,oh I think it a choice of book,co pro:sub v pro:per det:art n prep n,MOT,,Mother,3518.0,121.69243721637,Brian,male,declarative,,,,3,Eng-NA,10.0,eng,HSLLD,4.4,2.81,963712.0
860,1828591,3520,185,5324,48,choic,8,oh I think it a choice of book,co pro:sub v pro:per det:art n prep n,MOT,,Mother,3518.0,121.69243721637,Brian,male,declarative,,,,3,Eng-NA,10.0,eng,HSLLD,,,
861,1828591,3520,185,5324,48,of,8,oh I think it a choice of book,co pro:sub v pro:per det:art n prep n,MOT,,Mother,3518.0,121.69243721637,Brian,male,declarative,,,,3,Eng-NA,10.0,eng,HSLLD,4.55,1.67,590439.0
862,1828591,3520,185,5324,48,book,8,oh I think it a choice of book,co pro:sub v pro:per det:art n prep n,MOT,,Mother,3518.0,121.69243721637,Brian,male,declarative,,,,3,Eng-NA,10.0,eng,HSLLD,3.68,4.9,9026.0
863,1829168,3522,189,5325,48,mhm,1,yes,co,INV,Stephanie,Investigator,3521.0,117.593790426908,Brenda,female,declarative,,,,3,Eng-NA,1.0,eng,HSLLD,,,
864,1829174,3523,190,5325,48,one,2,one of,det:num prep,MOT,,Mother,3521.0,117.593790426908,Brenda,female,declarative,,,,3,Eng-NA,2.0,eng,HSLLD,3.23,3.97,156684.0
865,1829174,3523,190,5325,48,of,2,one of,det:num prep,MOT,,Mother,3521.0,117.593790426908,Brenda,female,declarative,,,,3,Eng-NA,2.0,eng,HSLLD,4.55,1.67,590439.0
866,1830187,3537,204,5331,48,hm,1,hm,co,INV,Ellen,Investigator,3535.0,109.79075545699101,David,male,declarative,,,,3,Eng-NA,1.0,eng,HSLLD,,,
867,1831938,3502,234,5337,48,oh,2,oh no,co co,INV,Ellen,Investigator,3276.0,101.26491303722901,,female,declarative,,,,3,Eng-NA,2.0,eng,HSLLD,4.72,1.48,167781.0
868,1831938,3502,234,5337,48,no,2,oh no,co co,INV,Ellen,Investigator,3276.0,101.26491303722901,,female,declarative,,,,3,Eng-NA,2.0,eng,HSLLD,2.72,2.45,304549.0
869,1833082,3278,43,5353,48,when,13,when we first start I have to read it to you,conj pro:sub adv part pro:sub v inf v pro:per prep pro:per,MOT,,Mother,3276.0,119.429557075094,,female,declarative,,,,3,Eng-NA,14.0,eng,HSLLD,4.24,1.6,103739.0
870,1833082,3278,43,5353,48,we,13,when we first start I have to read it to you,conj pro:sub adv part pro:sub v inf v pro:per prep pro:per,MOT,,Mother,3276.0,119.429557075094,,female,declarative,,,,3,Eng-NA,14.0,eng,HSLLD,5.04,3.08,459607.0
871,1833082,3278,43,5353,48,first,13,when we first start I have to read it to you,conj pro:sub adv part pro:sub v inf v pro:per prep pro:per,MOT,,Mother,3276.0,119.429557075094,,female,declarative,,,,3,Eng-NA,14.0,eng,HSLLD,4.39,2.76,42869.0
872,1833082,3278,43,5353,48,start,13,when we first start I have to read it to you,conj pro:sub adv part pro:sub v inf v pro:per prep pro:per,MOT,,Mother,3276.0,119.429557075094,,female,declarative,,,,3,Eng-NA,14.0,eng,HSLLD,4.37,2.71,17345.0
873,1833082,3278,43,5353,48,you,13,when we first start I have to read it to you,conj pro:sub adv part pro:sub v inf v pro:per prep pro:per,MOT,,Mother,3276.0,119.429557075094,,female,declarative,,,,3,Eng-NA,14.0,eng,HSLLD,4.35,4.11,2134713.0
874,1833082,3278,43,5353,48,had,13,when we first start I have to read it to you,conj pro:sub adv part pro:sub v inf v pro:per prep pro:per,MOT,,Mother,3276.0,119.429557075094,,female,declarative,,,,3,Eng-NA,14.0,eng,HSLLD,,1.77,85472.0
875,1833082,3278,43,5353,48,had,13,when we first start I have to read it to you,conj pro:sub adv part pro:sub v inf v pro:per prep pro:per,MOT,,Mother,3276.0,119.429557075094,,female,declarative,,,,3,Eng-NA,14.0,eng,HSLLD,,1.77,85472.0
876,1833082,3278,43,5353,48,to,13,when we first start I have to read it to you,conj pro:sub adv part pro:sub v inf v pro:per prep pro:per,MOT,,Mother,3276.0,119.429557075094,,female,declarative,,,,3,Eng-NA,14.0,eng,HSLLD,3.95,1.55,1156570.0
877,1833082,3278,43,5353,48,read,13,when we first start I have to read it to you,conj pro:sub adv part pro:sub v inf v pro:per prep pro:per,MOT,,Mother,3276.0,119.429557075094,,female,declarative,,,,3,Eng-NA,14.0,eng,HSLLD,4.11,3.56,12302.0
878,1833082,3278,43,5353,48,it,13,when we first start I have to read it to you,conj pro:sub adv part pro:sub v inf v pro:per prep pro:per,MOT,,Mother,3276.0,119.429557075094,,female,declarative,,,,3,Eng-NA,14.0,eng,HSLLD,4.4,2.81,963712.0
879,1833082,3278,43,5353,48,to,13,when we first start I have to read it to you,conj pro:sub adv part pro:sub v inf v pro:per prep pro:per,MOT,,Mother,3276.0,119.429557075094,,female,declarative,,,,3,Eng-NA,14.0,eng,HSLLD,3.95,1.55,1156570.0
880,1833082,3278,43,5353,48,you,13,when we first start I have to read it to you,conj pro:sub adv part pro:sub v inf v pro:per prep pro:per,MOT,,Mother,3276.0,119.429557075094,,female,declarative,,,,3,Eng-NA,14.0,eng,HSLLD,4.35,4.11,2134713.0
881,1833262,3503,201,5344,48,but,4,but you know what,conj pro:per v pro:int,INV,Stephanie,Investigator,3276.0,115.659459126471,,female,question,,,,3,Eng-NA,4.0,eng,HSLLD,4.6,2.04,225291.0
882,1833262,3503,201,5344,48,you,4,but you know what,conj pro:per v pro:int,INV,Stephanie,Investigator,3276.0,115.659459126471,,female,question,,,,3,Eng-NA,4.0,eng,HSLLD,4.35,4.11,2134713.0
883,1833262,3503,201,5344,48,know,4,but you know what,conj pro:per v pro:int,INV,Stephanie,Investigator,3276.0,115.659459126471,,female,question,,,,3,Eng-NA,4.0,eng,HSLLD,4.5,1.68,291780.0
884,1833262,3503,201,5344,48,what,4,but you know what,conj pro:per v pro:int,INV,Stephanie,Investigator,3276.0,115.659459126471,,female,question,,,,3,Eng-NA,4.0,eng,HSLLD,3.86,2.0,501965.0
885,1833644,3278,298,5343,48,okay,1,okay,co,MOT,,Mother,3276.0,120.92240087065399,,female,declarative,,,,3,Eng-NA,1.0,eng,HSLLD,3.43,1.89,102320.0
886,1835879,3503,395,5344,48,yup,1,yup,co,INV,Stephanie,Investigator,3276.0,115.659459126471,,female,declarative,,,,3,Eng-NA,1.0,eng,HSLLD,,,
887,1835883,3278,396,5344,48,that,2,that good,pro:dem adj,MOT,,Mother,3276.0,115.659459126471,,female,declarative,,,,3,Eng-NA,3.0,eng,HSLLD,5.53,1.54,719677.0
888,1835883,3278,396,5344,48,good,2,that good,pro:dem adj,MOT,,Mother,3276.0,115.659459126471,,female,declarative,,,,3,Eng-NA,3.0,eng,HSLLD,3.55,1.64,133117.0
889,1836721,3281,12,5382,48,good,2,good diamond,adj n,INV,,Investigator,,,,,declarative,,,,3,Eng-NA,2.0,eng,HSLLD,3.55,1.64,133117.0
890,1836721,3281,12,5382,48,diamond,2,good diamond,adj n,INV,,Investigator,,,,,declarative,,,,3,Eng-NA,2.0,eng,HSLLD,6.47,4.89,1053.0
891,1836723,3278,13,5382,48,oh,6,oh a illustrious beautiful gem,co det:art adj adj n,MOT,,Mother,,,,,declarative,,,,3,Eng-NA,5.0,eng,HSLLD,4.72,1.48,167781.0
892,1836723,3278,13,5382,48,um,6,oh a illustrious beautiful gem,co det:art adj adj n,MOT,,Mother,,,,,declarative,,,,3,Eng-NA,5.0,eng,HSLLD,,,
893,1836723,3278,13,5382,48,an,6,oh a illustrious beautiful gem,co det:art adj adj n,MOT,,Mother,,,,,declarative,,,,3,Eng-NA,5.0,eng,HSLLD,,1.46,95071.0
894,1836723,3278,13,5382,48,illustri,6,oh a illustrious beautiful gem,co det:art adj adj n,MOT,,Mother,,,,,declarative,,,,3,Eng-NA,5.0,eng,HSLLD,,,
895,1836723,3278,13,5382,48,beauti,6,oh a illustrious beautiful gem,co det:art adj adj n,MOT,,Mother,,,,,declarative,,,,3,Eng-NA,5.0,eng,HSLLD,,,
896,1836723,3278,13,5382,48,gem,6,oh a illustrious beautiful gem,co det:art adj adj n,MOT,,Mother,,,,,declarative,,,,3,Eng-NA,5.0,eng,HSLLD,7.68,4.88,126.0
897,1836960,3584,142,5369,48,yeah,1,yeah,co,FAT,,Father,3335.0,122.199634489415,Zane,male,declarative,,,,3,Eng-NA,1.0,eng,HSLLD,,1.89,152262.0
898,1836964,3575,143,5369,48,mhm,1,yes,co,MOT,,Mother,3335.0,122.199634489415,Zane,male,declarative,,,,3,Eng-NA,1.0,eng,HSLLD,,,
899,1837938,3278,14,5398,48,letter,1,letter,n,MOT,,Mother,,,,,declarative,,,,3,Eng-NA,2.0,eng,HSLLD,4.74,4.7,4213.0
900,1837939,3281,15,5398,48,and,3,and a hat,coord det:art n,INV,,Investigator,,,,,declarative,,,,3,Eng-NA,3.0,eng,HSLLD,4.57,1.52,682780.0
901,1837939,3281,15,5398,48,hat,3,and a hat,coord det:art n,INV,,Investigator,,,,,declarative,,,,3,Eng-NA,3.0,eng,HSLLD,3.33,4.88,3273.0
902,1838144,3281,16,5403,48,uhhuh,1,uhhuh,co,INV,,Investigator,,,,,declarative,,,,3,Eng-NA,1.0,eng,HSLLD,,,
903,1838146,3278,17,5403,48,cap,1,cap,n,MOT,,Mother,,,,,declarative,,,,3,Eng-NA,1.0,eng,HSLLD,5.53,4.59,956.0
904,1838784,3575,342,5369,48,no,1,no,co,MOT,,Mother,3335.0,122.199634489415,Zane,male,declarative,,,,3,Eng-NA,1.0,eng,HSLLD,2.72,2.45,304549.0
905,1838789,3574,343,5369,48,your,3,yours have change,pro:poss aux part,INV,Stephanie,Investigator,3335.0,122.199634489415,Zane,male,declarative,,,,3,Eng-NA,5.0,eng,HSLLD,4.1,2.37,328715.0
906,1838789,3574,343,5369,48,has,3,yours have change,pro:poss aux part,INV,Stephanie,Investigator,3335.0,122.199634489415,Zane,male,declarative,,,,3,Eng-NA,5.0,eng,HSLLD,,,
907,1838789,3574,343,5369,48,chang,3,yours have change,pro:poss aux part,INV,Stephanie,Investigator,3335.0,122.199634489415,Zane,male,declarative,,,,3,Eng-NA,5.0,eng,HSLLD,,,
908,1839102,3278,46,5413,48,yeah,1,yeah,co,MOT,,Mother,3276.0,130.528347604674,,female,declarative,,,,3,Eng-NA,1.0,eng,HSLLD,,1.89,152262.0
909,1839104,3316,47,5413,48,big,2,big time,adj n,FAT,,Father,3276.0,130.528347604674,,female,declarative,,,,3,Eng-NA,2.0,eng,HSLLD,2.89,3.66,34824.0
910,1839104,3316,47,5413,48,time,2,big time,adj n,FAT,,Father,3276.0,130.528347604674,,female,declarative,,,,3,Eng-NA,2.0,eng,HSLLD,5.16,3.07,99890.0
911,1839533,3278,76,5413,48,hope,1,hope,adv,MOT,,Mother,3276.0,130.528347604674,,female,declarative,,,,3,Eng-NA,4.0,eng,HSLLD,4.89,1.25,16352.0
912,1839535,3316,77,5413,48,yeah,1,yeah,co,FAT,,Father,3276.0,130.528347604674,,female,declarative,,,,3,Eng-NA,1.0,eng,HSLLD,,1.89,152262.0
913,1841549,3278,53,5425,48,yeah,1,yeah,co,MOT,,Mother,3276.0,112.72510729173099,,female,declarative,,,,3,Eng-NA,1.0,eng,HSLLD,,1.89,152262.0
914,1841560,3316,54,5425,48,do,11,do we have any kind of bread in the pantry,mod pro:sub v qn n prep n prep det:art n,FAT,,Father,3276.0,112.72510729173099,,female,question,,,,3,Eng-NA,10.0,eng,HSLLD,3.6,2.46,312915.0
915,1841560,3316,54,5425,48,we,11,do we have any kind of bread in the pantry,mod pro:sub v qn n prep n prep det:art n,FAT,,Father,3276.0,112.72510729173099,,female,question,,,,3,Eng-NA,10.0,eng,HSLLD,5.04,3.08,459607.0
916,1841560,3316,54,5425,48,have,11,do we have any kind of bread in the pantry,mod pro:sub v qn n prep n prep det:art n,FAT,,Father,3276.0,112.72510729173099,,female,question,,,,3,Eng-NA,10.0,eng,HSLLD,3.72,2.18,314232.0
917,1841560,3316,54,5425,48,ani,11,do we have any kind of bread in the pantry,mod pro:sub v qn n prep n prep det:art n,FAT,,Father,3276.0,112.72510729173099,,female,question,,,,3,Eng-NA,10.0,eng,HSLLD,,,
918,1841560,3316,54,5425,48,kind,11,do we have any kind of bread in the pantry,mod pro:sub v qn n prep n prep det:art n,FAT,,Father,3276.0,112.72510729173099,,female,question,,,,3,Eng-NA,10.0,eng,HSLLD,4.89,2.07,30125.0
919,1841560,3316,54,5425,48,of,11,do we have any kind of bread in the pantry,mod pro:sub v qn n prep n prep det:art n,FAT,,Father,3276.0,112.72510729173099,,female,question,,,,3,Eng-NA,10.0,eng,HSLLD,4.55,1.67,590439.0
920,1841560,3316,54,5425,48,bread,11,do we have any kind of bread in the pantry,mod pro:sub v qn n prep n prep det:art n,FAT,,Father,3276.0,112.72510729173099,,female,question,,,,3,Eng-NA,10.0,eng,HSLLD,3.58,4.92,1445.0
921,1841560,3316,54,5425,48,in,11,do we have any kind of bread in the pantry,mod pro:sub v qn n prep n prep det:art n,FAT,,Father,3276.0,112.72510729173099,,female,question,,,,3,Eng-NA,10.0,eng,HSLLD,3.69,3.0,498444.0
922,1841560,3316,54,5425,48,the,11,do we have any kind of bread in the pantry,mod pro:sub v qn n prep n prep det:art n,FAT,,Father,3276.0,112.72510729173099,,female,question,,,,3,Eng-NA,10.0,eng,HSLLD,3.98,1.43,1501908.0
923,1841560,3316,54,5425,48,uh,11,do we have any kind of bread in the pantry,mod pro:sub v qn n prep n prep det:art n,FAT,,Father,3276.0,112.72510729173099,,female,question,,,,3,Eng-NA,10.0,eng,HSLLD,,,
924,1841560,3316,54,5425,48,pantri,11,do we have any kind of bread in the pantry,mod pro:sub v qn n prep n prep det:art n,FAT,,Father,3276.0,112.72510729173099,,female,question,,,,3,Eng-NA,10.0,eng,HSLLD,,,
925,1842924,3278,118,5430,48,just,3,just the color,adv det:art part,MOT,,Mother,3276.0,116.232366167683,,female,declarative,,,,3,Eng-NA,4.0,eng,HSLLD,7.01,1.52,242206.0
926,1842924,3278,118,5430,48,the,3,just the color,adv det:art part,MOT,,Mother,3276.0,116.232366167683,,female,declarative,,,,3,Eng-NA,4.0,eng,HSLLD,3.98,1.43,1501908.0
927,1842924,3278,118,5430,48,color,3,just the color,adv det:art part,MOT,,Mother,3276.0,116.232366167683,,female,declarative,,,,3,Eng-NA,4.0,eng,HSLLD,4.0,4.08,2011.0
928,1845638,3278,14,5440,48,mhm,1,yes,co,MOT,,Mother,3276.0,113.068030144356,,female,declarative,,,,3,Eng-NA,1.0,eng,HSLLD,,,
929,1845656,3316,37,5438,48,chow_mein,1,chow_mein,n,FAT,,Father,3276.0,117.988049035914,,female,question,,,,3,Eng-NA,1.0,eng,HSLLD,,,
930,1845661,3278,38,5438,48,you,1,you,pro:per,MOT,,Mother,3276.0,117.988049035914,,female,trail off,,,,3,Eng-NA,1.0,eng,HSLLD,4.35,4.11,2134713.0
931,1847060,3316,445,5428,48,yeah,1,yeah,co,FAT,,Father,3276.0,120.790981334319,,female,question,,,,3,Eng-NA,1.0,eng,HSLLD,,1.89,152262.0
932,1847061,3278,446,5428,48,forgot,6,I forget about the work,pro:sub v prep det:art n,MOT,,Mother,3276.0,120.790981334319,,female,declarative,,,,3,Eng-NA,6.0,eng,HSLLD,,2.18,5045.0
933,1847061,3278,446,5428,48,about,6,I forget about the work,pro:sub v prep det:art n,MOT,,Mother,3276.0,120.790981334319,,female,declarative,,,,3,Eng-NA,6.0,eng,HSLLD,5.07,1.77,185206.0
934,1847061,3278,446,5428,48,the,6,I forget about the work,pro:sub v prep det:art n,MOT,,Mother,3276.0,120.790981334319,,female,declarative,,,,3,Eng-NA,6.0,eng,HSLLD,3.98,1.43,1501908.0
935,1847061,3278,446,5428,48,um,6,I forget about the work,pro:sub v prep det:art n,MOT,,Mother,3276.0,120.790981334319,,female,declarative,,,,3,Eng-NA,6.0,eng,HSLLD,,,
936,1847061,3278,446,5428,48,work,6,I forget about the work,pro:sub v prep det:art n,MOT,,Mother,3276.0,120.790981334319,,female,declarative,,,,3,Eng-NA,6.0,eng,HSLLD,5.86,3.48,40699.0
937,1847716,3316,138,5440,48,sound,1,sound,n,FAT,,Father,3276.0,113.068030144356,,female,question,,,,3,Eng-NA,1.0,eng,HSLLD,3.72,3.7,7313.0
938,1847722,3278,139,5440,48,make,5,make up her own instrument,v adv det:poss adj n,MOT,,Mother,3276.0,113.068030144356,,female,declarative,,,,3,Eng-NA,5.0,eng,HSLLD,4.68,2.67,70775.0
939,1847722,3278,139,5440,48,up,5,make up her own instrument,v adv det:poss adj n,MOT,,Mother,3276.0,113.068030144356,,female,declarative,,,,3,Eng-NA,5.0,eng,HSLLD,2.92,3.83,187170.0
940,1847722,3278,139,5440,48,her,5,make up her own instrument,v adv det:poss adj n,MOT,,Mother,3276.0,113.068030144356,,female,declarative,,,,3,Eng-NA,5.0,eng,HSLLD,5.09,3.0,144627.0
941,1847722,3278,139,5440,48,own,5,make up her own instrument,v adv det:poss adj n,MOT,,Mother,3276.0,113.068030144356,,female,declarative,,,,3,Eng-NA,5.0,eng,HSLLD,5.21,1.96,23419.0
942,1847722,3278,139,5440,48,instrument,5,make up her own instrument,v adv det:poss adj n,MOT,,Mother,3276.0,113.068030144356,,female,declarative,,,,3,Eng-NA,5.0,eng,HSLLD,6.94,4.27,413.0
943,1850059,3278,321,5439,48,fat,1,Fat,n:prop,MOT,,Mother,3276.0,112.72510729173099,,female,question,,,,3,Eng-NA,1.0,eng,HSLLD,5.15,4.52,4051.0
944,1850060,3316,322,5439,48,hm,1,hm,co,FAT,,Father,3276.0,112.72510729173099,,female,question,,,,3,Eng-NA,1.0,eng,HSLLD,,,
945,1851358,3316,331,5440,48,finish,3,finish your milk,v det:poss n,FAT,,Father,3276.0,113.068030144356,,female,declarative,,,,3,Eng-NA,3.0,eng,HSLLD,6.32,2.89,5045.0
946,1851358,3316,331,5440,48,your,3,finish your milk,v det:poss n,FAT,,Father,3276.0,113.068030144356,,female,declarative,,,,3,Eng-NA,3.0,eng,HSLLD,4.1,2.37,328715.0
947,1851358,3316,331,5440,48,milk,3,finish your milk,v det:poss n,FAT,,Father,3276.0,113.068030144356,,female,declarative,,,,3,Eng-NA,3.0,eng,HSLLD,3.37,4.92,2169.0
948,1851363,3278,332,5440,48,okay,1,okay,co,MOT,,Mother,3276.0,113.068030144356,,female,declarative,,,,3,Eng-NA,1.0,eng,HSLLD,3.43,1.89,102320.0
949,1851668,3278,353,5440,48,www,1,,,MOT,,Mother,3276.0,113.068030144356,,female,declarative,,,,3,Eng-NA,,eng,HSLLD,,,
950,1852627,3278,771,5414,48,you,3,you eat it,pro:per v pro:per,MOT,,Mother,3276.0,114.85656789667101,,female,declarative,,,,3,Eng-NA,3.0,eng,HSLLD,4.35,4.11,2134713.0
951,1852627,3278,771,5414,48,eat,3,you eat it,pro:per v pro:per,MOT,,Mother,3276.0,114.85656789667101,,female,declarative,,,,3,Eng-NA,3.0,eng,HSLLD,2.78,4.44,12846.0
952,1852627,3278,771,5414,48,it,3,you eat it,pro:per v pro:per,MOT,,Mother,3276.0,114.85656789667101,,female,declarative,,,,3,Eng-NA,3.0,eng,HSLLD,4.4,2.81,963712.0
953,1853129,3278,798,5414,48,chi,1,Chi,n:prop,MOT,,Mother,3276.0,114.85656789667101,,female,interruption,,,,3,Eng-NA,1.0,eng,HSLLD,,,
954,1853131,3316,799,5414,48,honey,1,honey,co,FAT,,Father,3276.0,114.85656789667101,,female,declarative,,,,3,Eng-NA,1.0,eng,HSLLD,5.44,4.88,15325.0
955,1854265,3316,852,5425,48,you,12,you gonna ask your teach for a book for me tomorrow,pro:per mod:aux v det:poss n prep det:art n prep pro:obj adv:tem,FAT,,Father,3276.0,112.72510729173099,,female,question,,,,3,Eng-NA,14.0,eng,HSLLD,4.35,4.11,2134713.0
956,1854265,3316,852,5425,48,re,12,you gonna ask your teach for a book for me tomorrow,pro:per mod:aux v det:poss n prep det:art n prep pro:obj adv:tem,FAT,,Father,3276.0,112.72510729173099,,female,question,,,,3,Eng-NA,14.0,eng,HSLLD,,,
957,1854265,3316,852,5425,48,gonna,12,you gonna ask your teach for a book for me tomorrow,pro:per mod:aux v det:poss n prep det:art n prep pro:obj adv:tem,FAT,,Father,3276.0,112.72510729173099,,female,question,,,,3,Eng-NA,14.0,eng,HSLLD,5.94,,
958,1854265,3316,852,5425,48,ask,12,you gonna ask your teach for a book for me tomorrow,pro:per mod:aux v det:poss n prep det:art n prep pro:obj adv:tem,FAT,,Father,3276.0,112.72510729173099,,female,question,,,,3,Eng-NA,14.0,eng,HSLLD,2.89,2.52,24640.0
959,1854265,3316,852,5425,48,your,12,you gonna ask your teach for a book for me tomorrow,pro:per mod:aux v det:poss n prep det:art n prep pro:obj adv:tem,FAT,,Father,3276.0,112.72510729173099,,female,question,,,,3,Eng-NA,14.0,eng,HSLLD,4.1,2.37,328715.0
960,1854265,3316,852,5425,48,teacher,12,you gonna ask your teach for a book for me tomorrow,pro:per mod:aux v det:poss n prep det:art n prep pro:obj adv:tem,FAT,,Father,3276.0,112.72510729173099,,female,question,,,,3,Eng-NA,14.0,eng,HSLLD,4.55,4.52,2842.0
961,1854265,3316,852,5425,48,that,12,you gonna ask your teach for a book for me tomorrow,pro:per mod:aux v det:poss n prep det:art n prep pro:obj adv:tem,FAT,,Father,3276.0,112.72510729173099,,female,question,,,,3,Eng-NA,14.0,eng,HSLLD,5.53,1.54,719677.0
962,1854265,3316,852,5425,48,for,12,you gonna ask your teach for a book for me tomorrow,pro:per mod:aux v det:poss n prep det:art n prep pro:obj adv:tem,FAT,,Father,3276.0,112.72510729173099,,female,question,,,,3,Eng-NA,14.0,eng,HSLLD,4.39,1.63,351650.0
963,1854265,3316,852,5425,48,book,12,you gonna ask your teach for a book for me tomorrow,pro:per mod:aux v det:poss n prep det:art n prep pro:obj adv:tem,FAT,,Father,3276.0,112.72510729173099,,female,question,,,,3,Eng-NA,14.0,eng,HSLLD,3.68,4.9,9026.0
964,1854265,3316,852,5425,48,for,12,you gonna ask your teach for a book for me tomorrow,pro:per mod:aux v det:poss n prep det:art n prep pro:obj adv:tem,FAT,,Father,3276.0,112.72510729173099,,female,question,,,,3,Eng-NA,14.0,eng,HSLLD,4.39,1.63,351650.0
965,1854265,3316,852,5425,48,me,12,you gonna ask your teach for a book for me tomorrow,pro:per mod:aux v det:poss n prep det:art n prep pro:obj adv:tem,FAT,,Father,3276.0,112.72510729173099,,female,question,,,,3,Eng-NA,14.0,eng,HSLLD,3.28,4.33,471339.0
966,1854265,3316,852,5425,48,tomorrow,12,you gonna ask your teach for a book for me tomorrow,pro:per mod:aux v det:poss n prep det:art n prep pro:obj adv:tem,FAT,,Father,3276.0,112.72510729173099,,female,question,,,,3,Eng-NA,14.0,eng,HSLLD,5.19,2.04,17134.0
967,1854815,3316,900,5425,48,no,1,no,co,FAT,,Father,3276.0,112.72510729173099,,female,declarative,,,,3,Eng-NA,1.0,eng,HSLLD,2.72,2.45,304549.0
968,1854819,3278,901,5425,48,no,6,no it okay Fat,co pro:per adj n:prop,MOT,,Mother,3276.0,112.72510729173099,,female,declarative,,,,3,Eng-NA,5.0,eng,HSLLD,2.72,2.45,304549.0
969,1854819,3278,901,5425,48,you,6,no it okay Fat,co pro:per adj n:prop,MOT,,Mother,3276.0,112.72510729173099,,female,declarative,,,,3,Eng-NA,5.0,eng,HSLLD,4.35,4.11,2134713.0
970,1854819,3278,901,5425,48,wan,6,no it okay Fat,co pro:per adj n:prop,MOT,,Mother,3276.0,112.72510729173099,,female,declarative,,,,3,Eng-NA,5.0,eng,HSLLD,,,
971,1854819,3278,901,5425,48,it,6,no it okay Fat,co pro:per adj n:prop,MOT,,Mother,3276.0,112.72510729173099,,female,declarative,,,,3,Eng-NA,5.0,eng,HSLLD,4.4,2.81,963712.0
972,1854819,3278,901,5425,48,okay,6,no it okay Fat,co pro:per adj n:prop,MOT,,Mother,3276.0,112.72510729173099,,female,declarative,,,,3,Eng-NA,5.0,eng,HSLLD,3.43,1.89,102320.0
973,1854819,3278,901,5425,48,fat,6,no it okay Fat,co pro:per adj n:prop,MOT,,Mother,3276.0,112.72510729173099,,female,declarative,,,,3,Eng-NA,5.0,eng,HSLLD,5.15,4.52,4051.0
974,1909659,3621,489,5499,49,okay,1,okay,co,MOT,Mother,Mother,3617.0,38.000780303497,Alex,male,declarative,,,,3,Eng-NA,1.0,eng,Providence,3.43,1.89,102320.0
975,1909664,3631,490,5499,49,bye,2,bye Amanda,co n:prop,ADU,Adult,Adult,3617.0,38.000780303497,Alex,male,declarative,952.888,951.588,s,3,Eng-NA,2.0,eng,Providence,3.28,2.25,9184.0
976,1909664,3631,490,5499,49,amanda,2,bye Amanda,co n:prop,ADU,Adult,Adult,3617.0,38.000780303497,Alex,male,declarative,952.888,951.588,s,3,Eng-NA,2.0,eng,Providence,,,
977,2043860,3644,321,5595,49,oh,3,oh my gosh,co det:poss co,MOT,Mother,Mother,3643.0,28.2962689172262,Lily,female,declarative,745.433,742.362,s,3,Eng-NA,3.0,eng,Providence,4.72,1.48,167781.0
978,2043860,3644,321,5595,49,my,3,oh my gosh,co det:poss co,MOT,Mother,Mother,3643.0,28.2962689172262,Lily,female,declarative,745.433,742.362,s,3,Eng-NA,3.0,eng,Providence,2.72,2.42,344899.0
979,2043860,3644,321,5595,49,gosh,3,oh my gosh,co det:poss co,MOT,Mother,Mother,3643.0,28.2962689172262,Lily,female,declarative,745.433,742.362,s,3,Eng-NA,3.0,eng,Providence,6.81,1.35,1525.0
980,2057251,3644,407,5606,49,exact,1,exact,adv,MOT,Mother,Mother,3643.0,31.033491447463003,Lily,female,declarative,,,,3,Eng-NA,3.0,eng,Providence,8.16,2.54,1154.0
981,2057254,3646,408,5606,49,tini,1,tiny,adj,OPE,Camera_Operator,Camera_Operator,3643.0,31.033491447463003,Lily,female,declarative,,,,3,Eng-NA,1.0,eng,Providence,,,
982,2078368,3644,1530,5608,49,yay,1,yay,co,MOT,Mother,Mother,3643.0,31.6905891291402,Lily,female,imperative_emphatic,,,,3,Eng-NA,1.0,eng,Providence,,,
983,2081849,3646,820,5622,49,nope,1,nope,co,OPE,Camera_Operator,Camera_Operator,3643.0,36.0993038871435,Lily,female,declarative,2224.168,2222.608,s,3,Eng-NA,1.0,eng,Providence,,2.35,1783.0
984,2081854,3644,821,5622,49,is,3,be it black,aux pro:per n,MOT,Mother,Mother,3643.0,36.0993038871435,Lily,female,question,2225.553,2224.168,s,3,Eng-NA,4.0,eng,Providence,,1.59,459663.0
985,2081854,3644,821,5622,49,it,3,be it black,aux pro:per n,MOT,Mother,Mother,3643.0,36.0993038871435,Lily,female,question,2225.553,2224.168,s,3,Eng-NA,4.0,eng,Providence,4.4,2.81,963712.0
986,2081854,3644,821,5622,49,black,3,be it black,aux pro:per n,MOT,Mother,Mother,3643.0,36.0993038871435,Lily,female,question,2225.553,2224.168,s,3,Eng-NA,4.0,eng,Providence,3.56,3.76,8565.0
987,2083772,3646,1251,5616,49,wow,5,wow you hit the jackpot,co pro:per v det:art n,OPE,Camera_Operator,Camera_Operator,3643.0,33.7563399659131,Lily,female,imperative_emphatic,,,,3,Eng-NA,6.0,eng,Providence,,1.48,8160.0
